GenomeID	Region_filename	Region_length	Product_prediction	BiG-SCAPE_class	GTDB	Type	From	Phyla	NMDC_ID
SRR11582147_metaspades_bin_refinement.23	SRR11582147_metaspades_bin_refinement.23_c00127_NODE_30...region001.gbk	9349	NRPS-like	NRPS	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__;s__	New	Single	p__Acidobacteriota	NMDC60091624
SRR11582147_metaspades_bin_refinement.25	SRR11582147_metaspades_bin_refinement.25_c00010_NODE_23...region001.gbk	20963	terpene	Terpene	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__630D-37;s__	New	Single	p__Chloroflexota	NMDC60091625
SRR11582147_metaspades_bin_refinement.2	SRR11582147_metaspades_bin_refinement.2_c00003_NODE_43...region001.gbk	20951	nucleoside	Others	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DSLN01;f__DSLN01;g__DSLN01;s__	New	Single	p__Chloroflexota	NMDC60091620
SRR11582147_metaspades_bin_refinement.2	SRR11582147_metaspades_bin_refinement.2_c00005_NODE_65...region001.gbk	20984	terpene	Terpene	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DSLN01;f__DSLN01;g__DSLN01;s__	New	Single	p__Chloroflexota	NMDC60091620
SRR11582147_metaspades_bin_refinement.2	SRR11582147_metaspades_bin_refinement.2_c00025_NODE_47...region001.gbk	21380	ranthipeptide	RiPPs	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DSLN01;f__DSLN01;g__DSLN01;s__	New	Single	p__Chloroflexota	NMDC60091620
SRR11582147_metaspades_bin_refinement.38	SRR11582147_metaspades_bin_refinement.38_c00016_NODE_44...region001.gbk	6813	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091639
SRR11582147_metaspades_bin_refinement.39	SRR11582147_metaspades_bin_refinement.39_c00003_NODE_11...region001.gbk	20414	RRE-containing	RiPPs	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__ATM1;g__;s__	New	Single	p__Armatimonadota	NMDC60091640
SRR11582147_metaspades_bin_refinement.41	SRR11582147_metaspades_bin_refinement.41_c00013_NODE_43...region001.gbk	24295	betalactone	Others	d__Bacteria;p__Desulfobacterota_D;c__;o__;f__;g__;s__	New	Single	p__Desulfobacterota_D	NMDC60091643
SRR11582147_metaspades_bin_refinement.42	SRR11582147_metaspades_bin_refinement.42_c00001_NODE_3_...region001.gbk	41677	phosphonate	Others	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__HR10;g__;s__	New	Single	p__Acidobacteriota	NMDC60091644
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00002_NODE_22...region001.gbk	32220	NRPS-like	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00003_NODE_23...region001.gbk	25268	RiPP-like.redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00005_NODE_85...region001.gbk	20990	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00008_NODE_17...region001.gbk	31621	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00008_NODE_17...region002.gbk	20690	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00009_NODE_19...region001.gbk	23161	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.46	SRR11582147_metaspades_bin_refinement.46_c00011_NODE_22...region001.gbk	20792	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091648
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00002_NODE_18...region001.gbk	11881	RiPP-like	RiPPs	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00002_NODE_18...region002.gbk	28674	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00006_NODE_38...region001.gbk	15640	RRE-containing	RiPPs	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00012_NODE_10...region001.gbk	42571	betalactone.NRPS-like	Others	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00013_NODE_14...region001.gbk	41026	T3PKS	PKSother	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.48	SRR11582147_metaspades_bin_refinement.48_c00022_NODE_42...region001.gbk	24077	NRPS-like	NRPS	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60091650
SRR11582147_metaspades_bin_refinement.49	SRR11582147_metaspades_bin_refinement.49_c00087_NODE_31...region001.gbk	9206	terpene	Terpene	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JACRBR01;g__;s__	New	Single	p__Chloroflexota	NMDC60091651
SRR11582147_metaspades_bin_refinement.54	SRR11582147_metaspades_bin_refinement.54_c00012_NODE_15...region001.gbk	17308	acyl_amino_acids	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__RBG-16-58-11;g__RBG-16-58-11;s__	New	Single	p__Proteobacteria	NMDC60091657
SRR11582147_metaspades_bin_refinement.54	SRR11582147_metaspades_bin_refinement.54_c00150_NODE_56...region001.gbk	5499	acyl_amino_acids	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__RBG-16-58-11;g__RBG-16-58-11;s__	New	Single	p__Proteobacteria	NMDC60091657
SRR11582147_metaspades_bin_refinement.54	SRR11582147_metaspades_bin_refinement.54_c00156_NODE_59...region001.gbk	5237	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__RBG-16-58-11;g__RBG-16-58-11;s__	New	Single	p__Proteobacteria	NMDC60091657
SRR11582147_metaspades_bin_refinement.55	SRR11582147_metaspades_bin_refinement.55_c00022_NODE_88...region001.gbk	28371	proteusin.NRPS-like	Others	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;s__	New	Single	p__Acidobacteriota	NMDC60091658
SRR11582147_metaspades_bin_refinement.58	SRR11582147_metaspades_bin_refinement.58_c00059_NODE_25...region001.gbk	10936	ranthipeptide	RiPPs	d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__HRBIN17;s__	New	Single	p__Armatimonadota	NMDC60091661
SRR11582147_metaspades_bin_refinement.58	SRR11582147_metaspades_bin_refinement.58_c00195_NODE_50...region001.gbk	6039	NRPS-like	NRPS	d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__HRBIN17;s__	New	Single	p__Armatimonadota	NMDC60091661
SRR11582147_metaspades_bin_refinement.7	SRR11582147_metaspades_bin_refinement.7_c00003_NODE_11...region001.gbk	20957	terpene	Terpene	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__HRBIN15;s__	New	Single	p__Armatimonadota	NMDC60091667
SRR11582147_metaspades_bin_refinement.7	SRR11582147_metaspades_bin_refinement.7_c00034_NODE_89...region001.gbk	11470	RRE-containing	RiPPs	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__HRBIN15;s__	New	Single	p__Armatimonadota	NMDC60091667
SRR11582147_metaspades_bin_refinement.9	SRR11582147_metaspades_bin_refinement.9_c00001_NODE_7_...region001.gbk	23098	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091668
SRR11582147_metaspades_bin_refinement.9	SRR11582147_metaspades_bin_refinement.9_c00001_NODE_7_...region002.gbk	20795	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091668
SRR11582147_metaspades_bin_refinement.9	SRR11582147_metaspades_bin_refinement.9_c00001_NODE_7_...region003.gbk	25279	RiPP-like.redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091668
SRR11582147_metaspades_bin_refinement.9	SRR11582147_metaspades_bin_refinement.9_c00011_NODE_33...region001.gbk	42856	NRPS-like	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091668
SRR11582147_metaspades_bin_refinement.9	SRR11582147_metaspades_bin_refinement.9_c00014_NODE_39...region001.gbk	20696	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__	New	Single	p__Proteobacteria	NMDC60091668
SRR11582148_metaspades_bin_refinement.19	SRR11582148_metaspades_bin_refinement.19_c00015_NODE_86...region001.gbk	10834	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pararheinheimera;s__	New	Single	p__Proteobacteria	NMDC60091678
SRR11582148_metaspades_bin_refinement.19	SRR11582148_metaspades_bin_refinement.19_c00024_NODE_19...region001.gbk	59001	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pararheinheimera;s__	New	Single	p__Proteobacteria	NMDC60091678
SRR11582148_metaspades_bin_refinement.20	SRR11582148_metaspades_bin_refinement.20_c00015_NODE_26...region001.gbk	22601	betalactone	Others	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__Limnochordales;f__Bu05;g__;s__	New	Single	p__Firmicutes_G	NMDC60091680
SRR11582148_metaspades_bin_refinement.20	SRR11582148_metaspades_bin_refinement.20_c00039_NODE_74...region001.gbk	24849	betalactone	Others	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__Limnochordales;f__Bu05;g__;s__	New	Single	p__Firmicutes_G	NMDC60091680
SRR11582148_metaspades_bin_refinement.33	SRR11582148_metaspades_bin_refinement.33_c00006_NODE_12...region001.gbk	41956	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caldimonas;s__Caldimonas manganoxidans	Annotated	Single	p__Proteobacteria	NMDC60091691
SRR11582148_metaspades_bin_refinement.33	SRR11582148_metaspades_bin_refinement.33_c00018_NODE_28...region001.gbk	36580	T1PKS.NRPS-like	PKS-NRP_Hybrids	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caldimonas;s__Caldimonas manganoxidans	Annotated	Single	p__Proteobacteria	NMDC60091691
SRR11582148_metaspades_bin_refinement.33	SRR11582148_metaspades_bin_refinement.33_c00058_NODE_97...region001.gbk	20007	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caldimonas;s__Caldimonas manganoxidans	Annotated	Single	p__Proteobacteria	NMDC60091691
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00045_NODE_74...region001.gbk	19455	NAPAA	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00047_NODE_77...region001.gbk	24816	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00061_NODE_89...region001.gbk	22371	betalactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00069_NODE_10...region001.gbk	17678	siderophore	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00082_NODE_12...region001.gbk	17687	NRPS	NRPS	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00084_NODE_12...region001.gbk	14208	redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.36	SRR11582148_metaspades_bin_refinement.36_c00152_NODE_26...region001.gbk	8786	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Annotated	Single	p__Proteobacteria	NMDC60091693
SRR11582148_metaspades_bin_refinement.37	SRR11582148_metaspades_bin_refinement.37_c00004_NODE_46...region001.gbk	26033	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Tepidimonas;s__Tepidimonas taiwanensis	Annotated	Single	p__Proteobacteria	NMDC60091694
SRR11582148_metaspades_bin_refinement.37	SRR11582148_metaspades_bin_refinement.37_c00035_NODE_10...region001.gbk	8736	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Tepidimonas;s__Tepidimonas taiwanensis	Annotated	Single	p__Proteobacteria	NMDC60091694
SRR11582148_metaspades_bin_refinement.42	SRR11582148_metaspades_bin_refinement.42_c00023_NODE_86...region001.gbk	22752	T3PKS	PKSother	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__Meiothermus ruber	Annotated	Single	p__Deinococcota	NMDC60091698
SRR11582148_metaspades_bin_refinement.42	SRR11582148_metaspades_bin_refinement.42_c00100_NODE_22...region001.gbk	10080	terpene	Terpene	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__Meiothermus ruber	Annotated	Single	p__Deinococcota	NMDC60091698
SRR11582148_metaspades_bin_refinement.4	SRR11582148_metaspades_bin_refinement.4_c00002_NODE_6_...region001.gbk	10849	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella agri	Annotated	Single	p__Proteobacteria	NMDC60091697
SRR11582148_metaspades_bin_refinement.4	SRR11582148_metaspades_bin_refinement.4_c00002_NODE_6_...region002.gbk	20807	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella agri	Annotated	Single	p__Proteobacteria	NMDC60091697
SRR11582148_metaspades_bin_refinement.4	SRR11582148_metaspades_bin_refinement.4_c00009_NODE_49...region001.gbk	13614	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__Alishewanella agri	Annotated	Single	p__Proteobacteria	NMDC60091697
SRR11582149_metaspades_bin_refinement.14	SRR11582149_metaspades_bin_refinement.14_c00002_NODE_3_...region001.gbk	21566	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SpSt-205;f__SpSt-205;g__;s__	New	Single	p__Bacteroidota	NMDC60091710
SRR11582149_metaspades_bin_refinement.14	SRR11582149_metaspades_bin_refinement.14_c00009_NODE_30...region001.gbk	25549	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SpSt-205;f__SpSt-205;g__;s__	New	Single	p__Bacteroidota	NMDC60091710
SRR11582149_metaspades_bin_refinement.17	SRR11582149_metaspades_bin_refinement.17_c00002_NODE_32...region001.gbk	20910	arylpolyene	Others	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;s__	New	Single	p__Acidobacteriota	NMDC60091712
SRR11582149_metaspades_bin_refinement.19	SRR11582149_metaspades_bin_refinement.19_c00032_NODE_18...region001.gbk	15946	RRE-containing	RiPPs	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__LDYB01;s__	New	Single	p__Armatimonadota	NMDC60091714
SRR11582149_metaspades_bin_refinement.23	SRR11582149_metaspades_bin_refinement.23_c00039_NODE_10...region001.gbk	7074	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__;s__	New	Single	p__Bacteroidota	NMDC60091719
SRR11582149_metaspades_bin_refinement.9	SRR11582149_metaspades_bin_refinement.9_c00007_NODE_84...region001.gbk	20651	cyclic-lactone-autoinducer	RiPPs	d__Bacteria;p__Firmicutes_E;c__RBS10-35;o__;f__;g__;s__	New	Single	p__Firmicutes_E	NMDC60091727
SRR11582149_metaspades_bin_refinement.9	SRR11582149_metaspades_bin_refinement.9_c00030_NODE_26...region001.gbk	18881	RRE-containing	RiPPs	d__Bacteria;p__Firmicutes_E;c__RBS10-35;o__;f__;g__;s__	New	Single	p__Firmicutes_E	NMDC60091727
SRR11582150_metaspades_bin_refinement.10	SRR11582150_metaspades_bin_refinement.10_c00075_NODE_22...region001.gbk	12144	ladderane	Others	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;s__Thermoanaerobaculum aquaticum	Annotated	Single	p__Acidobacteriota	NMDC60091728
SRR11582150_metaspades_bin_refinement.12	SRR11582150_metaspades_bin_refinement.12_c00035_NODE_19...region001.gbk	13561	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__;s__	New	Single	p__Proteobacteria	NMDC60091729
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00002_NODE_52...region001.gbk	21938	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00048_NODE_64...region001.gbk	25218	betalactone	Others	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00050_NODE_71...region001.gbk	18035	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00067_NODE_10...region001.gbk	18420	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00075_NODE_12...region001.gbk	18252	NRPS-like	NRPS	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.14	SRR11582150_metaspades_bin_refinement.14_c00129_NODE_27...region001.gbk	10372	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__CAIYYI01;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60091731
SRR11582150_metaspades_bin_refinement.18	SRR11582150_metaspades_bin_refinement.18_c00023_NODE_31...region001.gbk	18438	thioamitides	RiPPs	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Geminicoccales;f__Geminicoccaceae;g__;s__	New	Single	p__Proteobacteria	NMDC60091735
SRR11582150_metaspades_bin_refinement.18	SRR11582150_metaspades_bin_refinement.18_c00045_NODE_67...region001.gbk	10864	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Geminicoccales;f__Geminicoccaceae;g__;s__	New	Single	p__Proteobacteria	NMDC60091735
SRR11582150_metaspades_bin_refinement.18	SRR11582150_metaspades_bin_refinement.18_c00098_NODE_18...region001.gbk	13650	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Geminicoccales;f__Geminicoccaceae;g__;s__	New	Single	p__Proteobacteria	NMDC60091735
SRR11582150_metaspades_bin_refinement.18	SRR11582150_metaspades_bin_refinement.18_c00163_NODE_52...region001.gbk	6036	redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Geminicoccales;f__Geminicoccaceae;g__;s__	New	Single	p__Proteobacteria	NMDC60091735
SRR11582150_metaspades_bin_refinement.20	SRR11582150_metaspades_bin_refinement.20_c00107_NODE_54...region001.gbk	5867	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola;s__	New	Single	p__Actinobacteriota	NMDC60091738
SRR11582150_metaspades_bin_refinement.21	SRR11582150_metaspades_bin_refinement.21_c00040_NODE_17...region001.gbk	14569	T3PKS	PKSother	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__	New	Single	p__Deinococcota	NMDC60091739
SRR11582150_metaspades_bin_refinement.21	SRR11582150_metaspades_bin_refinement.21_c00144_NODE_44...region001.gbk	6940	terpene	Terpene	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__	New	Single	p__Deinococcota	NMDC60091739
SRR11582150_metaspades_bin_refinement.24	SRR11582150_metaspades_bin_refinement.24_c00094_NODE_28...region001.gbk	9881	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	New	Single	p__Proteobacteria	NMDC60091741
SRR11582150_metaspades_bin_refinement.25	SRR11582150_metaspades_bin_refinement.25_c00173_NODE_64...region001.gbk	5036	lassopeptide	RiPPs	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SPDF01;s__	New	Single	p__Gemmatimonadota	NMDC60091742
SRR11582150_metaspades_bin_refinement.28	SRR11582150_metaspades_bin_refinement.28_c00086_NODE_42...region001.gbk	7214	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Tepidimonas;s__	New	Single	p__Proteobacteria	NMDC60091745
SRR11582150_metaspades_bin_refinement.30	SRR11582150_metaspades_bin_refinement.30_c00035_NODE_90...region001.gbk	20591	LAP	RiPPs	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J102;f__J102;g__;s__	New	Single	p__Chloroflexota	NMDC60091748
SRR11582150_metaspades_bin_refinement.30	SRR11582150_metaspades_bin_refinement.30_c00097_NODE_18...region001.gbk	13826	RRE-containing	RiPPs	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J102;f__J102;g__;s__	New	Single	p__Chloroflexota	NMDC60091748
SRR11582150_metaspades_bin_refinement.35	SRR11582150_metaspades_bin_refinement.35_c00007_NODE_24...region001.gbk	21767	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__NICIL-2;g__NICIL-2;s__	New	Single	p__Bacteroidota	NMDC60091752
SRR11582150_metaspades_bin_refinement.35	SRR11582150_metaspades_bin_refinement.35_c00009_NODE_30...region001.gbk	12334	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__NICIL-2;g__NICIL-2;s__	New	Single	p__Bacteroidota	NMDC60091752
SRR11582150_metaspades_bin_refinement.3	SRR11582150_metaspades_bin_refinement.3_c00001_NODE_37...region001.gbk	10837	RiPP-like	RiPPs	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Sulfurihydrogenibium;s__	New	Single	p__Aquificota	NMDC60091747
