GenomeID	Region_filename	Region_length	Product_prediction	BiG-SCAPE_class	GTDB	Type	From	Phyla	NMDC_ID
Cluster18NoG_megahit_bin_refinement.26	Cluster18NoG_megahit_bin_refinement.26_k141_728340.region001.gbk	21164	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__	New	Mix	p__Bacteroidota	NMDC60064344
Cluster18NoG_megahit_bin_refinement.26	Cluster18NoG_megahit_bin_refinement.26_k141_729392.region001.gbk	20759	hserlactone	Others	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__	New	Mix	p__Bacteroidota	NMDC60064344
Cluster18NoG_megahit_bin_refinement.2	Cluster18NoG_megahit_bin_refinement.2_k141_549343.region001.gbk	10755	resorcinol	Others	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter;s__	New	Mix	p__Verrucomicrobiota	NMDC60064343
Cluster18NoG_megahit_bin_refinement.2	Cluster18NoG_megahit_bin_refinement.2_k141_855429.region001.gbk	11103	T3PKS	PKSother	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter;s__	New	Mix	p__Verrucomicrobiota	NMDC60064343
Cluster18NoG_megahit_bin_refinement.2	Cluster18NoG_megahit_bin_refinement.2_k141_914552.region001.gbk	5844	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter;s__	New	Mix	p__Verrucomicrobiota	NMDC60064343
Cluster18NoG_megahit_bin_refinement.38	Cluster18NoG_megahit_bin_refinement.38_k141_241049.region001.gbk	20951	terpene	Terpene	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halapricum;s__	New	Mix	p__Halobacteriota	NMDC60064346
Cluster18NoG_megahit_bin_refinement.38	Cluster18NoG_megahit_bin_refinement.38_k141_605573.region001.gbk	7816	terpene	Terpene	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halapricum;s__	New	Mix	p__Halobacteriota	NMDC60064346
Cluster24ccallI2G1_megahit_bin_refinement.5	Cluster24ccallI2G1_megahit_bin_refinement.5_k141_2395179.region001.gbk	8748	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__	New	Mix	p__Proteobacteria	NMDC60064541
Cluster24ccallI2G1_megahit_bin_refinement.5	Cluster24ccallI2G1_megahit_bin_refinement.5_k141_2605038.region001.gbk	6785	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__	New	Mix	p__Proteobacteria	NMDC60064541
Cluster24ccallNoG_megahit_bin_refinement.14	Cluster24ccallNoG_megahit_bin_refinement.14_k141_2485748.region001.gbk	8754	T1PKS	PKSI	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacterium_B;s__	New	Mix	p__Desulfobacterota	NMDC60064543
Cluster24ccallNoG_megahit_bin_refinement.15	Cluster24ccallNoG_megahit_bin_refinement.15_k141_1114689.region001.gbk	10139	ectoine	Others	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA6166;s__	New	Mix	p__Bdellovibrionota	NMDC60064544
Cluster24ccallNoG_megahit_bin_refinement.15	Cluster24ccallNoG_megahit_bin_refinement.15_k141_1652650.region001.gbk	12827	T3PKS	PKSother	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA6166;s__	New	Mix	p__Bdellovibrionota	NMDC60064544
Cluster24ccallNoG_megahit_bin_refinement.15	Cluster24ccallNoG_megahit_bin_refinement.15_k141_274339.region001.gbk	11274	ranthipeptide	RiPPs	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA6166;s__	New	Mix	p__Bdellovibrionota	NMDC60064544
Cluster24ccallNoG_megahit_bin_refinement.15	Cluster24ccallNoG_megahit_bin_refinement.15_k141_2983196.region001.gbk	10837	RiPP-like	RiPPs	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA6166;s__	New	Mix	p__Bdellovibrionota	NMDC60064544
Cluster24ccallNoG_megahit_bin_refinement.18	Cluster24ccallNoG_megahit_bin_refinement.18_k141_3515252.region001.gbk	21134	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__;s__	New	Mix	p__Bacteroidota	NMDC60064545
Cluster24ccallNoG_megahit_bin_refinement.18	Cluster24ccallNoG_megahit_bin_refinement.18_k141_3519325.region001.gbk	11528	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__;s__	New	Mix	p__Bacteroidota	NMDC60064545
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_1235986.region001.gbk	12859	NAGGN	Others	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_13498.region001.gbk	14445	hglE-KS	PKSother	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_2207015.region001.gbk	9106	NRPS	NRPS	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_2559576.region001.gbk	23934	T1PKS	PKSI	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_2719481.region001.gbk	5861	T1PKS	PKSI	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_2907209.region001.gbk	6468	NRPS	NRPS	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_327761.region001.gbk	37210	hglE-KS	PKSother	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.19	Cluster24ccallNoG_megahit_bin_refinement.19_k141_3490930.region001.gbk	13010	thiopeptide	RiPPs	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfotignum;s__	New	Mix	p__Desulfobacterota	NMDC60064546
Cluster24ccallNoG_megahit_bin_refinement.43	Cluster24ccallNoG_megahit_bin_refinement.43_k141_2522922.region001.gbk	20837	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Tangfeifania;s__	New	Mix	p__Bacteroidota	NMDC60064549
Cluster24ccallNoG_megahit_bin_refinement.43	Cluster24ccallNoG_megahit_bin_refinement.43_k141_3016816.region001.gbk	14970	RRE-containing	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Tangfeifania;s__	New	Mix	p__Bacteroidota	NMDC60064549
Cluster24ccallNoG_megahit_bin_refinement.43	Cluster24ccallNoG_megahit_bin_refinement.43_k141_398310.region001.gbk	21809	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Tangfeifania;s__	New	Mix	p__Bacteroidota	NMDC60064549
Cluster24ccallNoG_megahit_bin_refinement.58	Cluster24ccallNoG_megahit_bin_refinement.58_k141_1192825.region001.gbk	12166	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002401385;s__	New	Mix	p__Bacteroidota	NMDC60064550
Cluster24ccallNoG_megahit_bin_refinement.58	Cluster24ccallNoG_megahit_bin_refinement.58_k141_1194535.region001.gbk	20837	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002401385;s__	New	Mix	p__Bacteroidota	NMDC60064550
Cluster24ccallNoG_megahit_bin_refinement.58	Cluster24ccallNoG_megahit_bin_refinement.58_k141_3037247.region001.gbk	18749	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002401385;s__	New	Mix	p__Bacteroidota	NMDC60064550
Cluster24ccallNoG_megahit_bin_refinement.68	Cluster24ccallNoG_megahit_bin_refinement.68_k141_2551447.region001.gbk	7292	ectoine	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__	New	Mix	p__Bacteroidota	NMDC60064552
Cluster24ccallNoG_megahit_bin_refinement.68	Cluster24ccallNoG_megahit_bin_refinement.68_k141_3508980.region001.gbk	6479	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__	New	Mix	p__Bacteroidota	NMDC60064552
Cluster24ccallNoG_megahit_bin_refinement.68	Cluster24ccallNoG_megahit_bin_refinement.68_k141_438432.region001.gbk	12033	RRE-containing	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__;s__	New	Mix	p__Bacteroidota	NMDC60064552
Cluster24s1NoG_megahit_bin_refinement.10	Cluster24s1NoG_megahit_bin_refinement.10_k141_1021559.region001.gbk	16489	betalactone	Others	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	New	Mix	p__Verrucomicrobiota	NMDC60064554
Cluster24s1NoG_megahit_bin_refinement.10	Cluster24s1NoG_megahit_bin_refinement.10_k141_1104284.region001.gbk	13897	T3PKS	PKSother	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	New	Mix	p__Verrucomicrobiota	NMDC60064554
Cluster24s1NoG_megahit_bin_refinement.10	Cluster24s1NoG_megahit_bin_refinement.10_k141_479776.region001.gbk	12293	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	New	Mix	p__Verrucomicrobiota	NMDC60064554
Cluster24s1NoG_megahit_bin_refinement.10	Cluster24s1NoG_megahit_bin_refinement.10_k141_736832.region001.gbk	11965	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	New	Mix	p__Verrucomicrobiota	NMDC60064554
Cluster24s1NoG_megahit_bin_refinement.19	Cluster24s1NoG_megahit_bin_refinement.19_k141_1453771.region001.gbk	22869	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__SW132;s__	New	Mix	p__Bacteroidota	NMDC60064555
Cluster24s1NoG_megahit_bin_refinement.19	Cluster24s1NoG_megahit_bin_refinement.19_k141_1631003.region001.gbk	10051	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__SW132;s__	New	Mix	p__Bacteroidota	NMDC60064555
Cluster24s1NoG_megahit_bin_refinement.19	Cluster24s1NoG_megahit_bin_refinement.19_k141_360372.region001.gbk	14894	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__SW132;s__	New	Mix	p__Bacteroidota	NMDC60064555
Cluster24s1NoG_megahit_bin_refinement.22	Cluster24s1NoG_megahit_bin_refinement.22_k141_1278129.region001.gbk	20828	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UM-FILTER-47-13;s__	New	Mix	p__Proteobacteria	NMDC60064556
Cluster24s1NoG_megahit_bin_refinement.22	Cluster24s1NoG_megahit_bin_refinement.22_k141_900498.region001.gbk	16727	CDPS	NRPS	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UM-FILTER-47-13;s__	New	Mix	p__Proteobacteria	NMDC60064556
Cluster24s1NoG_megahit_bin_refinement.8	Cluster24s1NoG_megahit_bin_refinement.8_k141_1507925.region001.gbk	17199	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	New	Mix	p__Proteobacteria	NMDC60064557
Cluster24s1NoG_megahit_bin_refinement.8	Cluster24s1NoG_megahit_bin_refinement.8_k141_1635575.region001.gbk	6186	ectoine	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	New	Mix	p__Proteobacteria	NMDC60064557
Cluster24s2NoG_megahit_bin_refinement.11	Cluster24s2NoG_megahit_bin_refinement.11_k141_1981030.region001.gbk	18153	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	New	Mix	p__Bacteroidota	NMDC60064558
Cluster24s2NoG_megahit_bin_refinement.11	Cluster24s2NoG_megahit_bin_refinement.11_k141_2351713.region001.gbk	35519	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	New	Mix	p__Bacteroidota	NMDC60064558
Cluster24s2NoG_megahit_bin_refinement.12	Cluster24s2NoG_megahit_bin_refinement.12_k141_1138628.region001.gbk	5954	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;s__	New	Mix	p__Proteobacteria	NMDC60064559
Cluster24s2NoG_megahit_bin_refinement.12	Cluster24s2NoG_megahit_bin_refinement.12_k141_13471.region001.gbk	6382	NRPS-like	NRPS	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;s__	New	Mix	p__Proteobacteria	NMDC60064559
Cluster24s2NoG_megahit_bin_refinement.12	Cluster24s2NoG_megahit_bin_refinement.12_k141_1367982.region001.gbk	11732	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;s__	New	Mix	p__Proteobacteria	NMDC60064559
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1038619.region001.gbk	6585	RiPP-like	RiPPs	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1213611.region001.gbk	14485	acyl_amino_acids	Others	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1432492.region001.gbk	20447	RRE-containing	RiPPs	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1467833.region001.gbk	30949	T3PKS	PKSother	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1534335.region001.gbk	26997	NRPS	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1545713.region001.gbk	7111	acyl_amino_acids	Others	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1569257.region001.gbk	12262	T1PKS	PKSI	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_1610858.region001.gbk	22359	T1PKS.NRPS-like	PKS-NRP_Hybrids	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_163659.region001.gbk	14395	terpene	Terpene	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_2167546.region001.gbk	8107	NRPS	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_266550.region001.gbk	5417	NRPS	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_289767.region001.gbk	13561	lassopeptide	RiPPs	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_454768.region001.gbk	21422	NRPS-like	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_837464.region001.gbk	13232	T1PKS	PKSI	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_847920.region001.gbk	42118	NRPS-like	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.13	Cluster24s2NoG_megahit_bin_refinement.13_k141_991728.region001.gbk	22133	terpene	Terpene	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__	New	Mix	p__Planctomycetota	NMDC60064560
Cluster24s2NoG_megahit_bin_refinement.21	Cluster24s2NoG_megahit_bin_refinement.21_k141_1579792.region001.gbk	9346	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	New	Mix	p__Verrucomicrobiota	NMDC60064561
Cluster24s2NoG_megahit_bin_refinement.21	Cluster24s2NoG_megahit_bin_refinement.21_k141_1779408.region001.gbk	6599	T3PKS	PKSother	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	New	Mix	p__Verrucomicrobiota	NMDC60064561
Cluster24s2NoG_megahit_bin_refinement.21	Cluster24s2NoG_megahit_bin_refinement.21_k141_2294212.region001.gbk	9510	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	New	Mix	p__Verrucomicrobiota	NMDC60064561
Cluster24s2NoG_megahit_bin_refinement.21	Cluster24s2NoG_megahit_bin_refinement.21_k141_669750.region001.gbk	9336	terpene	Terpene	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	New	Mix	p__Verrucomicrobiota	NMDC60064561
Cluster24s2NoG_megahit_bin_refinement.35	Cluster24s2NoG_megahit_bin_refinement.35_k141_1034104.region001.gbk	18011	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Ghiorsea;s__	New	Mix	p__Proteobacteria	NMDC60064562
Cluster24s2NoG_megahit_bin_refinement.35	Cluster24s2NoG_megahit_bin_refinement.35_k141_139642.region001.gbk	7676	ectoine	Others	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Ghiorsea;s__	New	Mix	p__Proteobacteria	NMDC60064562
Cluster24s2NoG_megahit_bin_refinement.56	Cluster24s2NoG_megahit_bin_refinement.56_k141_1755438.region001.gbk	9010	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__	New	Mix	p__Proteobacteria	NMDC60064563
Cluster24s2NoG_megahit_bin_refinement.61	Cluster24s2NoG_megahit_bin_refinement.61_k141_1599406.region001.gbk	13070	T3PKS	PKSother	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nitriliruptorales;f__Nitriliruptoraceae;g__CSSed11-175R1;s__	New	Mix	p__Actinobacteriota	NMDC60064565
Cluster24s2NoG_megahit_bin_refinement.61	Cluster24s2NoG_megahit_bin_refinement.61_k141_2412341.region001.gbk	10339	ectoine	Others	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nitriliruptorales;f__Nitriliruptoraceae;g__CSSed11-175R1;s__	New	Mix	p__Actinobacteriota	NMDC60064565
Cluster24s2NoG_megahit_bin_refinement.6	Cluster24s2NoG_megahit_bin_refinement.6_k141_241991.region001.gbk	5266	T3PKS	PKSother	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__M1805;g__;s__	New	Mix	p__Bacteroidota	NMDC60064564
Cluster24s2NoG_megahit_bin_refinement.6	Cluster24s2NoG_megahit_bin_refinement.6_k141_929159.region001.gbk	9467	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__M1805;g__;s__	New	Mix	p__Bacteroidota	NMDC60064564
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_1116324.region001.gbk	9352	terpene	Terpene	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_25852.region001.gbk	6247	T3PKS	PKSother	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_2666960.region001.gbk	6659	NRPS-like	NRPS	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_3644347.region001.gbk	6163	terpene	Terpene	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_3791381.region001.gbk	17233	terpene	Terpene	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.15	Cluster31I2G1_megahit_bin_refinement.15_k141_797149.region001.gbk	9906	T1PKS.hglE-KS	PKSother	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	New	Mix	p__Planctomycetota	NMDC60064640
Cluster31I2G1_megahit_bin_refinement.2	Cluster31I2G1_megahit_bin_refinement.2_k141_2552359.region001.gbk	18812	terpene	Terpene	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__X112;g__;s__	New	Mix	p__Patescibacteria	NMDC60064641
Cluster31I2G1_megahit_bin_refinement.38	Cluster31I2G1_megahit_bin_refinement.38_k141_2374241.region001.gbk	32480	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Litorimonas;s__	New	Mix	p__Proteobacteria	NMDC60064643
Cluster31I2G1_megahit_bin_refinement.46	Cluster31I2G1_megahit_bin_refinement.46_k141_337349.region001.gbk	11223	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hydrogenophaga;s__	New	Mix	p__Proteobacteria	NMDC60064644
