GenomeID	Region_filename	Region_length	Product_prediction	BiG-SCAPE_class	GTDB	Type	From	Phyla	NMDC_ID
SRR13178631_metaspades_bin_refinement.44	SRR13178631_metaspades_bin_refinement.44_c00132_NODE_23...region001.gbk	6796	betalactone	Others	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__;s__	New	Single	p__Myxococcota	NMDC60099781
SRR13178631_metaspades_bin_refinement.50	SRR13178631_metaspades_bin_refinement.50_c00038_NODE_95...region001.gbk	12854	RRE-containing	RiPPs	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JACWAH01;s__	New	Single	p__Thermoplasmatota	NMDC60099788
SRR13178631_metaspades_bin_refinement.51	SRR13178631_metaspades_bin_refinement.51_c00003_NODE_40...region001.gbk	22725	T3PKS	PKSother	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__JABEUX01;s__	New	Single	p__Eremiobacterota	NMDC60099789
SRR13178631_metaspades_bin_refinement.51	SRR13178631_metaspades_bin_refinement.51_c00019_NODE_21...region001.gbk	21734	thioamitides	RiPPs	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__JABEUX01;s__	New	Single	p__Eremiobacterota	NMDC60099789
SRR13178631_metaspades_bin_refinement.52	SRR13178631_metaspades_bin_refinement.52_c00002_NODE_51...region001.gbk	21995	terpene	Terpene	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-88;g__JACWAF01;s__	New	Single	p__Nitrospirota	NMDC60099790
SRR13178631_metaspades_bin_refinement.67	SRR13178631_metaspades_bin_refinement.67_c00003_NODE_41...region001.gbk	6048	RiPP-like	RiPPs	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	New	Single	p__Acidobacteriota	NMDC60099804
SRR13178631_metaspades_bin_refinement.67	SRR13178631_metaspades_bin_refinement.67_c00007_NODE_80...region001.gbk	22285	arylpolyene	Others	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	New	Single	p__Acidobacteriota	NMDC60099804
SRR13178631_metaspades_bin_refinement.67	SRR13178631_metaspades_bin_refinement.67_c00034_NODE_35...region001.gbk	21880	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	New	Single	p__Acidobacteriota	NMDC60099804
SRR13178631_metaspades_bin_refinement.67	SRR13178631_metaspades_bin_refinement.67_c00089_NODE_11...region001.gbk	11530	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	New	Single	p__Acidobacteriota	NMDC60099804
SRR13178631_metaspades_bin_refinement.70	SRR13178631_metaspades_bin_refinement.70_c00042_NODE_53...region001.gbk	12305	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidithrix;s__	New	Single	p__Actinobacteriota	NMDC60099807
SRR13178631_metaspades_bin_refinement.70	SRR13178631_metaspades_bin_refinement.70_c00044_NODE_54...region001.gbk	18865	NRPS-like	NRPS	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidithrix;s__	New	Single	p__Actinobacteriota	NMDC60099807
SRR13178631_metaspades_bin_refinement.70	SRR13178631_metaspades_bin_refinement.70_c00110_NODE_16...region001.gbk	8720	ranthipeptide	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidithrix;s__	New	Single	p__Actinobacteriota	NMDC60099807
SRR13178631_metaspades_bin_refinement.80	SRR13178631_metaspades_bin_refinement.80_c00007_NODE_82...region001.gbk	23037	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099813
SRR13178631_metaspades_bin_refinement.80	SRR13178631_metaspades_bin_refinement.80_c00034_NODE_29...region001.gbk	25314	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099813
SRR13178631_metaspades_bin_refinement.80	SRR13178631_metaspades_bin_refinement.80_c00044_NODE_47...region001.gbk	20334	arylpolyene.resorcinol	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099813
SRR13178663_metaspades_bin_refinement.100	SRR13178663_metaspades_bin_refinement.100_c00072_NODE_20...region001.gbk	5375	NRPS	NRPS	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__;g__;s__	New	Single	p__Chloroflexota	NMDC60099830
SRR13178663_metaspades_bin_refinement.104	SRR13178663_metaspades_bin_refinement.104_c00010_NODE_26...region001.gbk	15931	terpene	Terpene	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__;s__	New	Single	p__Nitrospirota_A	NMDC60099833
SRR13178663_metaspades_bin_refinement.104	SRR13178663_metaspades_bin_refinement.104_c00030_NODE_48...region001.gbk	12410	terpene	Terpene	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__;s__	New	Single	p__Nitrospirota_A	NMDC60099833
SRR13178663_metaspades_bin_refinement.104	SRR13178663_metaspades_bin_refinement.104_c00148_NODE_17...region001.gbk	5931	NRPS-like	NRPS	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__;s__	New	Single	p__Nitrospirota_A	NMDC60099833
SRR13178663_metaspades_bin_refinement.104	SRR13178663_metaspades_bin_refinement.104_c00180_NODE_21...region001.gbk	5110	acyl_amino_acids	Others	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__;s__	New	Single	p__Nitrospirota_A	NMDC60099833
SRR13178663_metaspades_bin_refinement.25	SRR13178663_metaspades_bin_refinement.25_c00009_NODE_74...region001.gbk	31787	arylpolyene.hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099848
SRR13178663_metaspades_bin_refinement.25	SRR13178663_metaspades_bin_refinement.25_c00018_NODE_15...region001.gbk	17750	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099848
SRR13178663_metaspades_bin_refinement.25	SRR13178663_metaspades_bin_refinement.25_c00053_NODE_86...region001.gbk	9628	arylpolyene.resorcinol	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099848
SRR13178663_metaspades_bin_refinement.28	SRR13178663_metaspades_bin_refinement.28_c00011_NODE_63...region001.gbk	36181	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__	New	Single	p__Proteobacteria	NMDC60099850
SRR13178663_metaspades_bin_refinement.28	SRR13178663_metaspades_bin_refinement.28_c00027_NODE_17...region001.gbk	20837	hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__	New	Single	p__Proteobacteria	NMDC60099850
SRR13178663_metaspades_bin_refinement.28	SRR13178663_metaspades_bin_refinement.28_c00046_NODE_34...region001.gbk	10849	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__	New	Single	p__Proteobacteria	NMDC60099850
SRR13178663_metaspades_bin_refinement.28	SRR13178663_metaspades_bin_refinement.28_c00065_NODE_74...region001.gbk	10642	T1PKS	PKSI	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__	New	Single	p__Proteobacteria	NMDC60099850
SRR13178663_metaspades_bin_refinement.3	SRR13178663_metaspades_bin_refinement.3_c00005_NODE_25...region001.gbk	20692	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Qipengyuania;s__	New	Single	p__Proteobacteria	NMDC60099851
SRR13178663_metaspades_bin_refinement.47	SRR13178663_metaspades_bin_refinement.47_c00005_NODE_38...region001.gbk	16155	thioamitides	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__	New	Single	p__Actinobacteriota	NMDC60099867
SRR13178663_metaspades_bin_refinement.47	SRR13178663_metaspades_bin_refinement.47_c00013_NODE_10...region001.gbk	22093	thioamitides	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__	New	Single	p__Actinobacteriota	NMDC60099867
SRR13178663_metaspades_bin_refinement.47	SRR13178663_metaspades_bin_refinement.47_c00019_NODE_13...region001.gbk	17734	ranthipeptide	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__	New	Single	p__Actinobacteriota	NMDC60099867
SRR13178663_metaspades_bin_refinement.47	SRR13178663_metaspades_bin_refinement.47_c00092_NODE_99...region001.gbk	8712	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__	New	Single	p__Actinobacteriota	NMDC60099867
SRR13178663_metaspades_bin_refinement.64	SRR13178663_metaspades_bin_refinement.64_c00008_NODE_50...region001.gbk	21272	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	New	Single	p__Actinobacteriota	NMDC60099884
SRR13178663_metaspades_bin_refinement.64	SRR13178663_metaspades_bin_refinement.64_c00041_NODE_26...region001.gbk	19689	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	New	Single	p__Actinobacteriota	NMDC60099884
SRR13178663_metaspades_bin_refinement.67	SRR13178663_metaspades_bin_refinement.67_c00029_NODE_24...region001.gbk	13957	ranthipeptide	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Ferrithrix;s__	New	Single	p__Actinobacteriota	NMDC60099886
SRR13178663_metaspades_bin_refinement.67	SRR13178663_metaspades_bin_refinement.67_c00144_NODE_22...region001.gbk	5027	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Ferrithrix;s__	New	Single	p__Actinobacteriota	NMDC60099886
SRR13178663_metaspades_bin_refinement.69	SRR13178663_metaspades_bin_refinement.69_c00017_NODE_96...region001.gbk	8902	T1PKS	PKSI	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__;s__	New	Single	p__Actinobacteriota	NMDC60099888
SRR13178663_metaspades_bin_refinement.71	SRR13178663_metaspades_bin_refinement.71_c00075_NODE_12...region001.gbk	7440	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__	New	Single	p__Actinobacteriota	NMDC60099891
SRR13178663_metaspades_bin_refinement.96	SRR13178663_metaspades_bin_refinement.96_c00006_NODE_22...region001.gbk	23037	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099914
SRR13178663_metaspades_bin_refinement.96	SRR13178663_metaspades_bin_refinement.96_c00009_NODE_24...region001.gbk	35816	arylpolyene.hserlactone	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099914
SRR13178663_metaspades_bin_refinement.96	SRR13178663_metaspades_bin_refinement.96_c00010_NODE_24...region001.gbk	38043	resorcinol.arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__Acidiferrobacter;s__	New	Single	p__Proteobacteria	NMDC60099914
SRR13179634_metaspades_bin_refinement.27	SRR13179634_metaspades_bin_refinement.27_c00023_NODE_74...region001.gbk	11288	NAPAA	NRPS	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Beutenbergiaceae;g__Haloactinobacterium;s__Haloactinobacterium sp009805705	Annotated	Single	p__Actinobacteriota	NMDC60099946
SRR13179634_metaspades_bin_refinement.28	SRR13179634_metaspades_bin_refinement.28_c00078_NODE_71...region001.gbk	11671	redox-cofactor	RiPPs	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60099947
SRR13179634_metaspades_bin_refinement.28	SRR13179634_metaspades_bin_refinement.28_c00108_NODE_89...region001.gbk	9861	NRPS-like	NRPS	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60099947
SRR13179634_metaspades_bin_refinement.28	SRR13179634_metaspades_bin_refinement.28_c00127_NODE_10...region001.gbk	8859	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60099947
SRR13179634_metaspades_bin_refinement.28	SRR13179634_metaspades_bin_refinement.28_c00191_NODE_14...region001.gbk	6622	NRPS	NRPS	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60099947
SRR13179634_metaspades_bin_refinement.28	SRR13179634_metaspades_bin_refinement.28_c00241_NODE_17...region001.gbk	5613	T3PKS	PKSother	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60099947
SRR13179634_metaspades_bin_refinement.89	SRR13179634_metaspades_bin_refinement.89_c00024_NODE_29...region001.gbk	11004	terpene	Terpene	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__UBA447;s__	New	Single	p__Thermoplasmatota	NMDC60100005
SRR13179680_metaspades_bin_refinement.18	SRR13179680_metaspades_bin_refinement.18_c00047_NODE_40...region001.gbk	12310	T2PKS	PKSother	d__Bacteria;p__Firmicutes_E;c__Sulfobacillia;o__;f__;g__;s__	New	Single	p__Firmicutes_E	NMDC60100025
SRR13179680_metaspades_bin_refinement.18	SRR13179680_metaspades_bin_refinement.18_c00070_NODE_53...region001.gbk	9884	ranthipeptide	RiPPs	d__Bacteria;p__Firmicutes_E;c__Sulfobacillia;o__;f__;g__;s__	New	Single	p__Firmicutes_E	NMDC60100025
SRR13179680_metaspades_bin_refinement.20	SRR13179680_metaspades_bin_refinement.20_c00004_NODE_55...region001.gbk	30041	ladderane	Others	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Acidibacillaceae;g__;s__	New	Single	p__Firmicutes	NMDC60100028
SRR13179680_metaspades_bin_refinement.20	SRR13179680_metaspades_bin_refinement.20_c00013_NODE_96...region001.gbk	19995	betalactone	Others	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Acidibacillaceae;g__;s__	New	Single	p__Firmicutes	NMDC60100028
SRR13179680_metaspades_bin_refinement.20	SRR13179680_metaspades_bin_refinement.20_c00084_NODE_40...region001.gbk	12276	RRE-containing	RiPPs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Acidibacillaceae;g__;s__	New	Single	p__Firmicutes	NMDC60100028
SRR13179680_metaspades_bin_refinement.24	SRR13179680_metaspades_bin_refinement.24_c00040_NODE_22...region001.gbk	19113	hglE-KS.T1PKS	PKSother	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	New	Single	p__Actinobacteriota	NMDC60100031
SRR13179680_metaspades_bin_refinement.42	SRR13179680_metaspades_bin_refinement.42_c00035_NODE_21...region001.gbk	18911	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100045
SRR13179680_metaspades_bin_refinement.47	SRR13179680_metaspades_bin_refinement.47_c00014_NODE_37...region001.gbk	36816	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidibrevibacterium;s__	New	Single	p__Proteobacteria	NMDC60100049
SRR13179680_metaspades_bin_refinement.47	SRR13179680_metaspades_bin_refinement.47_c00016_NODE_38...region001.gbk	21077	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidibrevibacterium;s__	New	Single	p__Proteobacteria	NMDC60100049
SRR13179680_metaspades_bin_refinement.47	SRR13179680_metaspades_bin_refinement.47_c00017_NODE_38...region001.gbk	22131	redox-cofactor	RiPPs	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidibrevibacterium;s__	New	Single	p__Proteobacteria	NMDC60100049
SRR13179680_metaspades_bin_refinement.54	SRR13179680_metaspades_bin_refinement.54_c00049_NODE_24...region001.gbk	14118	ranthipeptide	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__JABEUN01;s__	New	Single	p__Actinobacteriota	NMDC60100055
SRR13179680_metaspades_bin_refinement.54	SRR13179680_metaspades_bin_refinement.54_c00063_NODE_32...region001.gbk	11388	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__JABEUN01;s__	New	Single	p__Actinobacteriota	NMDC60100055
SRR13179680_metaspades_bin_refinement.60	SRR13179680_metaspades_bin_refinement.60_c00023_NODE_82...region001.gbk	32546	hglE-KS.T1PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__JABEVH01;s__	New	Single	p__Proteobacteria	NMDC60100060
SRR13179680_metaspades_bin_refinement.6	SRR13179680_metaspades_bin_refinement.6_c00002_NODE_5_...region001.gbk	29658	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60100059
SRR13179680_metaspades_bin_refinement.6	SRR13179680_metaspades_bin_refinement.6_c00004_NODE_30...region001.gbk	41059	T3PKS	PKSother	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	New	Single	p__Acidobacteriota	NMDC60100059
SRR13188906_metaspades_bin_refinement.27	SRR13188906_metaspades_bin_refinement.27_c00015_NODE_85...region001.gbk	21086	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__	New	Single	p__Actinobacteriota	NMDC60100103
SRR13188906_metaspades_bin_refinement.88	SRR13188906_metaspades_bin_refinement.88_c00004_NODE_26...region001.gbk	41155	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA2770;f__;g__;s__	New	Single	p__Proteobacteria	NMDC60100154
SRR13188906_metaspades_bin_refinement.88	SRR13188906_metaspades_bin_refinement.88_c00017_NODE_84...region001.gbk	22759	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA2770;f__;g__;s__	New	Single	p__Proteobacteria	NMDC60100154
SRR13188907_metaspades_bin_refinement.113	SRR13188907_metaspades_bin_refinement.113_c00012_NODE_20...region001.gbk	26726	thiopeptide	RiPPs	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__;s__	New	Single	p__Micrarchaeota	NMDC60100178
SRR13188907_metaspades_bin_refinement.65	SRR13188907_metaspades_bin_refinement.65_c00022_NODE_19...region001.gbk	26496	T1PKS	PKSI	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8190;g__;s__	New	Single	p__Actinobacteriota	NMDC60100240
SRR13188907_metaspades_bin_refinement.65	SRR13188907_metaspades_bin_refinement.65_c00048_NODE_42...region001.gbk	18799	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8190;g__;s__	New	Single	p__Actinobacteriota	NMDC60100240
SRR13188907_metaspades_bin_refinement.65	SRR13188907_metaspades_bin_refinement.65_c00083_NODE_78...region001.gbk	12228	arylpolyene	Others	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8190;g__;s__	New	Single	p__Actinobacteriota	NMDC60100240
SRR13188907_metaspades_bin_refinement.65	SRR13188907_metaspades_bin_refinement.65_c00085_NODE_79...region001.gbk	12102	ranthipeptide	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8190;g__;s__	New	Single	p__Actinobacteriota	NMDC60100240
SRR13188907_metaspades_bin_refinement.65	SRR13188907_metaspades_bin_refinement.65_c00144_NODE_18...region001.gbk	5912	T1PKS	PKSI	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8190;g__;s__	New	Single	p__Actinobacteriota	NMDC60100240
SRR13188907_metaspades_bin_refinement.70	SRR13188907_metaspades_bin_refinement.70_c00001_NODE_10...region001.gbk	41059	T3PKS	PKSother	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100245
SRR13188907_metaspades_bin_refinement.70	SRR13188907_metaspades_bin_refinement.70_c00027_NODE_13...region001.gbk	10804	RiPP-like	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100245
SRR13188907_metaspades_bin_refinement.70	SRR13188907_metaspades_bin_refinement.70_c00048_NODE_20...region001.gbk	21433	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100245
SRR13188907_metaspades_bin_refinement.70	SRR13188907_metaspades_bin_refinement.70_c00070_NODE_51...region001.gbk	11005	butyrolactone	Others	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100245
SRR13188907_metaspades_bin_refinement.89	SRR13188907_metaspades_bin_refinement.89_c00042_NODE_62...region001.gbk	14471	T3PKS	PKSother	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	New	Single	p__Acidobacteriota	NMDC60100264
SRR13188907_metaspades_bin_refinement.89	SRR13188907_metaspades_bin_refinement.89_c00044_NODE_65...region001.gbk	13966	terpene	Terpene	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	New	Single	p__Acidobacteriota	NMDC60100264
SRR13188907_metaspades_bin_refinement.89	SRR13188907_metaspades_bin_refinement.89_c00085_NODE_10...region001.gbk	9925	NRPS-like	NRPS	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	New	Single	p__Acidobacteriota	NMDC60100264
SRR13188939_metaspades_bin_refinement.134	SRR13188939_metaspades_bin_refinement.134_c00055_NODE_81...region001.gbk	11543	ranthipeptide	RiPPs	d__Bacteria;p__SZUA-79;c__SZUA-79;o__Acidulodesulfobacterales;f__SZUA-79;g__Acididesulfobacter;s__Acididesulfobacter diazotrophicus	Annotated	Single	p__SZUA-79	NMDC60100303
SRR13188939_metaspades_bin_refinement.134	SRR13188939_metaspades_bin_refinement.134_c00094_NODE_13...region001.gbk	7526	ranthipeptide	RiPPs	d__Bacteria;p__SZUA-79;c__SZUA-79;o__Acidulodesulfobacterales;f__SZUA-79;g__Acididesulfobacter;s__Acididesulfobacter diazotrophicus	Annotated	Single	p__SZUA-79	NMDC60100303
SRR13188939_metaspades_bin_refinement.29	SRR13188939_metaspades_bin_refinement.29_c00018_NODE_80...region001.gbk	26382	NAPAA	NRPS	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100324
SRR13188939_metaspades_bin_refinement.29	SRR13188939_metaspades_bin_refinement.29_c00022_NODE_10...region001.gbk	38515	T1PKS	PKSI	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100324
SRR13188939_metaspades_bin_refinement.29	SRR13188939_metaspades_bin_refinement.29_c00045_NODE_67...region001.gbk	13266	terpene	Terpene	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__;s__	New	Single	p__Actinobacteriota	NMDC60100324
SRR13188939_metaspades_bin_refinement.37	SRR13188939_metaspades_bin_refinement.37_c00003_NODE_78...region001.gbk	20879	terpene	Terpene	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__;s__	New	Single	p__Micrarchaeota	NMDC60100332
SRR13188939_metaspades_bin_refinement.47	SRR13188939_metaspades_bin_refinement.47_c00057_NODE_62...region001.gbk	10008	RiPP-like	RiPPs	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__;s__	New	Single	p__Actinobacteriota	NMDC60100341
SRR13188939_metaspades_bin_refinement.47	SRR13188939_metaspades_bin_refinement.47_c00069_NODE_69...region001.gbk	12971	T3PKS	PKSother	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Palsa-688;g__;s__	New	Single	p__Actinobacteriota	NMDC60100341
