GenomeID	Region_filename	Region_length	Product_prediction	BiG-SCAPE_class	GTDB	Type	From	Phyla	NMDC_ID
SRR10312494_megahit_bin_refinement.33	SRR10312494_megahit_bin_refinement.33_k141_1315274.region001.gbk	6850	RiPP-like	RiPPs	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__S144-17;s__S144-17 sp015486425	Annotated	Single	p__Desulfobacterota	NMDC60082631
SRR10312494_megahit_bin_refinement.33	SRR10312494_megahit_bin_refinement.33_k141_1983604.region001.gbk	8652	RiPP-like	RiPPs	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__S144-17;s__S144-17 sp015486425	Annotated	Single	p__Desulfobacterota	NMDC60082631
SRR10312494_megahit_bin_refinement.33	SRR10312494_megahit_bin_refinement.33_k141_2259545.region001.gbk	11890	arylpolyene	Others	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__S144-17;s__S144-17 sp015486425	Annotated	Single	p__Desulfobacterota	NMDC60082631
SRR10312494_megahit_bin_refinement.33	SRR10312494_megahit_bin_refinement.33_k141_2297347.region001.gbk	8806	thiopeptide	RiPPs	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__S144-17;s__S144-17 sp015486425	Annotated	Single	p__Desulfobacterota	NMDC60082631
SRR10312494_megahit_bin_refinement.33	SRR10312494_megahit_bin_refinement.33_k141_314731.region001.gbk	14023	arylpolyene	Others	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__S144-17;s__S144-17 sp015486425	Annotated	Single	p__Desulfobacterota	NMDC60082631
SRR10312494_megahit_bin_refinement.35	SRR10312494_megahit_bin_refinement.35_k141_2101958.region001.gbk	9883	T1PKS	PKSI	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geopsychrobacteraceae;g__Desulfuromusa;s__	New	Single	p__Desulfobacterota	NMDC60082633
SRR10312494_megahit_bin_refinement.3	SRR10312494_megahit_bin_refinement.3_k141_2415404.region001.gbk	32346	NRPS-like	NRPS	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__;g__;s__	New	Single	p__Verrucomicrobiota	NMDC60082629
SRR10312494_megahit_bin_refinement.6	SRR10312494_megahit_bin_refinement.6_k141_2101764.region001.gbk	20279	RRE-containing	RiPPs	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus_C;s__Desulfobulbus_C sp015486315	Annotated	Single	p__Desulfobacterota	NMDC60082634
SRR10312494_megahit_bin_refinement.6	SRR10312494_megahit_bin_refinement.6_k141_2602257.region001.gbk	22873	arylpolyene	Others	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus_C;s__Desulfobulbus_C sp015486315	Annotated	Single	p__Desulfobacterota	NMDC60082634
SRR10312494_megahit_bin_refinement.8	SRR10312494_megahit_bin_refinement.8_k141_1921605.region001.gbk	19675	T1PKS.NRPS	PKS-NRP_Hybrids	d__Bacteria;p__Desulfobacterota_C;c__Anaeroferrophillalia;o__Anaeroferrophillales;f__JAADEO01;g__DSCM01;s__DSCM01 sp015486505	Annotated	Single	p__Desulfobacterota_C	NMDC60082635
SRR10312494_megahit_bin_refinement.8	SRR10312494_megahit_bin_refinement.8_k141_2126106.region001.gbk	14290	arylpolyene	Others	d__Bacteria;p__Desulfobacterota_C;c__Anaeroferrophillalia;o__Anaeroferrophillales;f__JAADEO01;g__DSCM01;s__DSCM01 sp015486505	Annotated	Single	p__Desulfobacterota_C	NMDC60082635
SRR10312494_megahit_bin_refinement.8	SRR10312494_megahit_bin_refinement.8_k141_91878.region001.gbk	20941	arylpolyene	Others	d__Bacteria;p__Desulfobacterota_C;c__Anaeroferrophillalia;o__Anaeroferrophillales;f__JAADEO01;g__DSCM01;s__DSCM01 sp015486505	Annotated	Single	p__Desulfobacterota_C	NMDC60082635
SRR10312495_metaspades_bin_refinement.12	SRR10312495_metaspades_bin_refinement.12_c00001_NODE_11...region001.gbk	20288	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp015493435	Annotated	Single	p__Campylobacterota	NMDC60082642
SRR10312495_metaspades_bin_refinement.12	SRR10312495_metaspades_bin_refinement.12_c00011_NODE_16...region001.gbk	14773	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp015493435	Annotated	Single	p__Campylobacterota	NMDC60082642
SRR10312495_metaspades_bin_refinement.19	SRR10312495_metaspades_bin_refinement.19_c00013_NODE_46...region001.gbk	20291	RRE-containing	RiPPs	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__SLSP01;g__S014-19;s__S014-19 sp015486785	Annotated	Single	p__Chloroflexota	NMDC60082649
SRR10312495_metaspades_bin_refinement.19	SRR10312495_metaspades_bin_refinement.19_c00058_NODE_21...region001.gbk	14242	terpene	Terpene	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__SLSP01;g__S014-19;s__S014-19 sp015486785	Annotated	Single	p__Chloroflexota	NMDC60082649
SRR10312495_metaspades_bin_refinement.1	SRR10312495_metaspades_bin_refinement.1_c00028_NODE_58...region001.gbk	7861	terpene	Terpene	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__;f__;g__;s__	New	Single	p__Thermoplasmatota	NMDC60082637
SRR10312495_metaspades_bin_refinement.25	SRR10312495_metaspades_bin_refinement.25_c00027_NODE_10...region001.gbk	5493	RRE-containing	RiPPs	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__;g__;s__	New	Single	p__Cloacimonadota	NMDC60082656
SRR10312495_metaspades_bin_refinement.28	SRR10312495_metaspades_bin_refinement.28_c00002_NODE_47...region001.gbk	22655	NRPS-like	NRPS	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Pontiellaceae;g__Pontiella;s__Pontiella sp015486775	Annotated	Single	p__Verrucomicrobiota	NMDC60082659
SRR10312495_metaspades_bin_refinement.31	SRR10312495_metaspades_bin_refinement.31_c00007_NODE_40...region001.gbk	31087	NRPS	NRPS	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	New	Single	p__Calditrichota	NMDC60082663
SRR10312495_metaspades_bin_refinement.31	SRR10312495_metaspades_bin_refinement.31_c00022_NODE_10...region001.gbk	20221	T1PKS.NRPS	PKS-NRP_Hybrids	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	New	Single	p__Calditrichota	NMDC60082663
SRR10312495_metaspades_bin_refinement.31	SRR10312495_metaspades_bin_refinement.31_c00053_NODE_19...region001.gbk	15156	T1PKS.NRPS	PKS-NRP_Hybrids	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	New	Single	p__Calditrichota	NMDC60082663
SRR10312495_metaspades_bin_refinement.31	SRR10312495_metaspades_bin_refinement.31_c00085_NODE_30...region001.gbk	11831	terpene	Terpene	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	New	Single	p__Calditrichota	NMDC60082663
SRR10312495_metaspades_bin_refinement.38	SRR10312495_metaspades_bin_refinement.38_c00010_NODE_54...region001.gbk	8236	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__B16-G9;s__	New	Single	p__Bacteroidota	NMDC60082668
SRR10312495_metaspades_bin_refinement.3	SRR10312495_metaspades_bin_refinement.3_c00026_NODE_37...region001.gbk	16544	terpene	Terpene	d__Bacteria;p__Desulfobacterota_C;c__S145-22;o__S145-22;f__S145-22;g__S145-22;s__	New	Single	p__Desulfobacterota_C	NMDC60082661
SRR10312495_metaspades_bin_refinement.65	SRR10312495_metaspades_bin_refinement.65_c00010_NODE_55...region001.gbk	22375	NRPS-like	NRPS	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	New	Single	p__Bacteroidota	NMDC60082693
SRR10312495_metaspades_bin_refinement.65	SRR10312495_metaspades_bin_refinement.65_c00105_NODE_49...region001.gbk	8680	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	New	Single	p__Bacteroidota	NMDC60082693
SRR10312495_metaspades_bin_refinement.65	SRR10312495_metaspades_bin_refinement.65_c00129_NODE_59...region001.gbk	7719	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	New	Single	p__Bacteroidota	NMDC60082693
SRR10312495_metaspades_bin_refinement.6	SRR10312495_metaspades_bin_refinement.6_c00106_NODE_10...region001.gbk	5429	terpene	Terpene	d__Bacteria;p__Desulfobacterota_C;c__S145-22;o__S145-22;f__S145-22;g__S145-22;s__	New	Single	p__Desulfobacterota_C	NMDC60082689
SRR10312495_metaspades_bin_refinement.74	SRR10312495_metaspades_bin_refinement.74_c00010_NODE_37...region001.gbk	10903	RiPP-like	RiPPs	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA9294;g__M55B144;s__	New	Single	p__Bipolaricaulota	NMDC60082702
SRR10312495_metaspades_bin_refinement.74	SRR10312495_metaspades_bin_refinement.74_c00013_NODE_52...region001.gbk	21191	terpene	Terpene	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA9294;g__M55B144;s__	New	Single	p__Bipolaricaulota	NMDC60082702
SRR10312495_metaspades_bin_refinement.78	SRR10312495_metaspades_bin_refinement.78_c00008_NODE_57...region001.gbk	19257	terpene	Terpene	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA9294;g__M55B144;s__	New	Single	p__Bipolaricaulota	NMDC60082705
SRR10312495_metaspades_bin_refinement.82	SRR10312495_metaspades_bin_refinement.82_c00008_NODE_10...region001.gbk	20759	hglE-KS	PKSother	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__4572-130;s__4572-130 sp015486915	Annotated	Single	p__Desulfobacterota	NMDC60082710
SRR10312495_metaspades_bin_refinement.82	SRR10312495_metaspades_bin_refinement.82_c00094_NODE_48...region001.gbk	8888	T1PKS.hglE-KS	PKSother	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__4572-130;s__4572-130 sp015486915	Annotated	Single	p__Desulfobacterota	NMDC60082710
SRR10312495_metaspades_bin_refinement.82	SRR10312495_metaspades_bin_refinement.82_c00098_NODE_49...region001.gbk	8704	T1PKS	PKSI	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__4572-130;s__4572-130 sp015486915	Annotated	Single	p__Desulfobacterota	NMDC60082710
SRR10312495_metaspades_bin_refinement.82	SRR10312495_metaspades_bin_refinement.82_c00227_NODE_10...region001.gbk	5477	acyl_amino_acids.hserlactone	Others	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__4572-130;s__4572-130 sp015486915	Annotated	Single	p__Desulfobacterota	NMDC60082710
SRR10312495_metaspades_bin_refinement.85	SRR10312495_metaspades_bin_refinement.85_c00026_NODE_80...region001.gbk	6358	LAP	RiPPs	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__GWA2-38-27;g__;s__	New	Single	p__Patescibacteria	NMDC60082713
SRR10312495_metaspades_bin_refinement.86	SRR10312495_metaspades_bin_refinement.86_c00012_NODE_17...region001.gbk	21896	betalactone	Others	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__S144-51;s__	New	Single	p__Campylobacterota	NMDC60082714
SRR10312496_metaspades_bin_refinement.11	SRR10312496_metaspades_bin_refinement.11_c00006_NODE_24...region001.gbk	6941	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__Thiomicrorhabdus sp015487015	Annotated	Single	p__Proteobacteria	NMDC60082730
SRR10312496_metaspades_bin_refinement.11	SRR10312496_metaspades_bin_refinement.11_c00009_NODE_28...region001.gbk	35743	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__Thiomicrorhabdus sp015487015	Annotated	Single	p__Proteobacteria	NMDC60082730
SRR10312496_metaspades_bin_refinement.11	SRR10312496_metaspades_bin_refinement.11_c00016_NODE_47...region001.gbk	10855	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__Thiomicrorhabdus sp015487015	Annotated	Single	p__Proteobacteria	NMDC60082730
SRR10312496_metaspades_bin_refinement.13	SRR10312496_metaspades_bin_refinement.13_c00012_NODE_36...region001.gbk	32800	transAT-PKS.PKS-like	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	Annotated	Single	p__Proteobacteria	NMDC60082732
SRR10312496_metaspades_bin_refinement.13	SRR10312496_metaspades_bin_refinement.13_c00035_NODE_77...region001.gbk	21530	T1PKS	PKSI	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	Annotated	Single	p__Proteobacteria	NMDC60082732
SRR10312496_metaspades_bin_refinement.13	SRR10312496_metaspades_bin_refinement.13_c00051_NODE_99...region001.gbk	18245	T1PKS	PKSI	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	Annotated	Single	p__Proteobacteria	NMDC60082732
SRR10312496_metaspades_bin_refinement.13	SRR10312496_metaspades_bin_refinement.13_c00075_NODE_16...region001.gbk	13680	terpene	Terpene	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	Annotated	Single	p__Proteobacteria	NMDC60082732
SRR10312496_metaspades_bin_refinement.13	SRR10312496_metaspades_bin_refinement.13_c00093_NODE_19...region001.gbk	8350	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	Annotated	Single	p__Proteobacteria	NMDC60082732
SRR10312496_metaspades_bin_refinement.14	SRR10312496_metaspades_bin_refinement.14_c00017_NODE_47...region001.gbk	12212	RRE-containing	RiPPs	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Balnearium;s__	New	Single	p__Aquificota	NMDC60082733
SRR10312496_metaspades_bin_refinement.1	SRR10312496_metaspades_bin_refinement.1_c00002_NODE_3_...region001.gbk	11122	RiPP-like	RiPPs	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__NBVN01;g__S013-73;s__S013-73 sp015523295	Annotated	Single	p__Thermoproteota	NMDC60082728
SRR10312496_metaspades_bin_refinement.23	SRR10312496_metaspades_bin_refinement.23_c00047_NODE_14...region001.gbk	12632	ranthipeptide	RiPPs	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015523185	Annotated	Single	p__Methanobacteriota_B	NMDC60082741
SRR10312496_metaspades_bin_refinement.3	SRR10312496_metaspades_bin_refinement.3_c00003_NODE_15...region001.gbk	16937	ranthipeptide	RiPPs	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Aciduliprofundales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp015523125	Annotated	Single	p__Thermoplasmatota	NMDC60082748
SRR10312496_metaspades_bin_refinement.40	SRR10312496_metaspades_bin_refinement.40_c00112_NODE_53...region001.gbk	6321	RRE-containing	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	New	Single	p__Bacteroidota	NMDC60082756
SRR10312496_metaspades_bin_refinement.40	SRR10312496_metaspades_bin_refinement.40_c00155_NODE_73...region001.gbk	5144	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	New	Single	p__Bacteroidota	NMDC60082756
SRR10312496_metaspades_bin_refinement.41	SRR10312496_metaspades_bin_refinement.41_c00014_NODE_13...region001.gbk	14746	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	New	Single	p__Campylobacterota	NMDC60082757
SRR10312496_metaspades_bin_refinement.42	SRR10312496_metaspades_bin_refinement.42_c00031_NODE_15...region001.gbk	11087	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__;s__	New	Single	p__Campylobacterota	NMDC60082758
SRR10312496_metaspades_bin_refinement.48	SRR10312496_metaspades_bin_refinement.48_c00063_NODE_52...region001.gbk	6417	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	New	Single	p__Campylobacterota	NMDC60082762
SRR10312496_metaspades_bin_refinement.52	SRR10312496_metaspades_bin_refinement.52_c00015_NODE_17...region001.gbk	10817	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	New	Single	p__Campylobacterota	NMDC60082766
SRR10312496_metaspades_bin_refinement.52	SRR10312496_metaspades_bin_refinement.52_c00083_NODE_52...region001.gbk	6436	arylpolyene	Others	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	New	Single	p__Campylobacterota	NMDC60082766
SRR10312496_metaspades_bin_refinement.56	SRR10312496_metaspades_bin_refinement.56_c00003_NODE_36...region001.gbk	20240	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__GCA-2733885;s__	New	Single	p__Campylobacterota	NMDC60082768
SRR10312496_metaspades_bin_refinement.56	SRR10312496_metaspades_bin_refinement.56_c00008_NODE_11...region001.gbk	46050	NRPS	NRPS	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__GCA-2733885;s__	New	Single	p__Campylobacterota	NMDC60082768
SRR10312496_metaspades_bin_refinement.56	SRR10312496_metaspades_bin_refinement.56_c00015_NODE_21...region001.gbk	11705	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__GCA-2733885;s__	New	Single	p__Campylobacterota	NMDC60082768
SRR10312497_metaspades_bin_refinement.11	SRR10312497_metaspades_bin_refinement.11_c00060_NODE_19...region001.gbk	8433	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	New	Single	p__Campylobacterota	NMDC60082776
SRR10312497_metaspades_bin_refinement.17	SRR10312497_metaspades_bin_refinement.17_c00004_NODE_24...region001.gbk	46093	arylpolyene.resorcinol	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__4572-112;s__4572-112 sp015493685	Annotated	Single	p__Bacteroidota	NMDC60082780
SRR10312497_metaspades_bin_refinement.17	SRR10312497_metaspades_bin_refinement.17_c00005_NODE_47...region001.gbk	31140	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__4572-112;s__4572-112 sp015493685	Annotated	Single	p__Bacteroidota	NMDC60082780
SRR10312497_metaspades_bin_refinement.17	SRR10312497_metaspades_bin_refinement.17_c00009_NODE_80...region001.gbk	20240	RRE-containing	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__4572-112;s__4572-112 sp015493685	Annotated	Single	p__Bacteroidota	NMDC60082780
SRR10312497_metaspades_bin_refinement.17	SRR10312497_metaspades_bin_refinement.17_c00037_NODE_37...region001.gbk	26017	arylpolyene	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1556;g__4572-112;s__4572-112 sp015493685	Annotated	Single	p__Bacteroidota	NMDC60082780
SRR10312497_metaspades_bin_refinement.25	SRR10312497_metaspades_bin_refinement.25_c00011_NODE_41...region001.gbk	7512	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__SZUA-53 sp015491905	Annotated	Single	p__Bacteroidota	NMDC60082787
SRR10312497_metaspades_bin_refinement.25	SRR10312497_metaspades_bin_refinement.25_c00013_NODE_48...region001.gbk	31276	betalactone	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__SZUA-53 sp015491905	Annotated	Single	p__Bacteroidota	NMDC60082787
SRR10312497_metaspades_bin_refinement.25	SRR10312497_metaspades_bin_refinement.25_c00054_NODE_17...region001.gbk	9397	LAP	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__SZUA-53 sp015491905	Annotated	Single	p__Bacteroidota	NMDC60082787
SRR10312497_metaspades_bin_refinement.27	SRR10312497_metaspades_bin_refinement.27_c00002_NODE_8_...region001.gbk	10858	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__Hydrogenovibrio sp015484555	Annotated	Single	p__Proteobacteria	NMDC60082789
SRR10312497_metaspades_bin_refinement.27	SRR10312497_metaspades_bin_refinement.27_c00002_NODE_8_...region002.gbk	22385	T3PKS	PKSother	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__Hydrogenovibrio sp015484555	Annotated	Single	p__Proteobacteria	NMDC60082789
SRR10312497_metaspades_bin_refinement.27	SRR10312497_metaspades_bin_refinement.27_c00023_NODE_30...region001.gbk	10837	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__Hydrogenovibrio sp015484555	Annotated	Single	p__Proteobacteria	NMDC60082789
SRR10312497_metaspades_bin_refinement.27	SRR10312497_metaspades_bin_refinement.27_c00040_NODE_91...region001.gbk	14405	arylpolyene	Others	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__Hydrogenovibrio sp015484555	Annotated	Single	p__Proteobacteria	NMDC60082789
SRR10312497_metaspades_bin_refinement.28	SRR10312497_metaspades_bin_refinement.28_c00002_NODE_33...region001.gbk	6826	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__GCA-2401725 sp015491935	Annotated	Single	p__Proteobacteria	NMDC60082790
SRR10312497_metaspades_bin_refinement.28	SRR10312497_metaspades_bin_refinement.28_c00053_NODE_67...region001.gbk	6989	RiPP-like	RiPPs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__GCA-2401725 sp015491935	Annotated	Single	p__Proteobacteria	NMDC60082790
SRR10312497_metaspades_bin_refinement.29	SRR10312497_metaspades_bin_refinement.29_c00042_NODE_12...region001.gbk	11548	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	New	Single	p__Campylobacterota	NMDC60082791
SRR10312497_metaspades_bin_refinement.29	SRR10312497_metaspades_bin_refinement.29_c00081_NODE_31...region001.gbk	6188	RRE-containing	RiPPs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	New	Single	p__Campylobacterota	NMDC60082791
SRR10312497_metaspades_bin_refinement.29	SRR10312497_metaspades_bin_refinement.29_c00089_NODE_39...region001.gbk	5407	arylpolyene	Others	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	New	Single	p__Campylobacterota	NMDC60082791
SRR10312497_metaspades_bin_refinement.2	SRR10312497_metaspades_bin_refinement.2_c00006_NODE_50...region001.gbk	21468	betalactone	Others	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__S010-51;s__	New	Single	p__Bacteroidota	NMDC60082783
SRR10312497_metaspades_bin_refinement.2	SRR10312497_metaspades_bin_refinement.2_c00022_NODE_89...region001.gbk	14636	RRE-containing	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__S010-51;s__	New	Single	p__Bacteroidota	NMDC60082783
SRR10312497_metaspades_bin_refinement.4	SRR10312497_metaspades_bin_refinement.4_c00039_NODE_40...region001.gbk	7233	RiPP-like	RiPPs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__SZUA-53 sp015488735	Annotated	Single	p__Bacteroidota	NMDC60082793
SRR10312497_metaspades_bin_refinement.4	SRR10312497_metaspades_bin_refinement.4_c00112_NODE_33...region001.gbk	5946	terpene	Terpene	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__SZUA-53 sp015488735	Annotated	Single	p__Bacteroidota	NMDC60082793
SRR10312498_metaspades_bin_refinement.102	SRR10312498_metaspades_bin_refinement.102_c00119_NODE_24...region001.gbk	5430	RiPP-like	RiPPs	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermosulfurimonas_A;s__Thermosulfurimonas_A sp015494725	Annotated	Single	p__Desulfobacterota	NMDC60082802
SRR10312498_metaspades_bin_refinement.11	SRR10312498_metaspades_bin_refinement.11_c00042_NODE_31...region001.gbk	13822	LAP	RiPPs	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__S146-22;g__;s__	New	Single	p__Asgardarchaeota	NMDC60082808
